scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория",% масс. (Mo),CAS,COC (°C),SMILES для наиболее вероятной (средней) молекулы сульфокислоты,"Активный Азот / Кислород, % масс. (N или O)",Анилиновая точка,Атомное отношение P:Zn,Группа по API,Деаэрация | ASTM D3427,Деэм.вода | ASTM D1401,Деэм.время | ASTM D1401,Деэм.масло | ASTM D1401,Деэм.эмульсия | ASTM D1401,"Динамическая вязкость CCS -15°C, ASTM D5293","Динамическая вязкость CCS -20°C, ASTM D5293","Динамическая вязкость CCS -25°C, ASTM D5293","Динамическая вязкость CCS -30°C, ASTM D5293","Динамическая вязкость CCS -35°C, ASTM D5293","Дипольный момент, Д",Длина углеродной цепи,"Индекс вязкости, ГОСТ 25371",Индекс полидисперсности,"Индекс стабильности, %","Испаряемость по NOACK, ASTM D5800",Категория,Кинематическая вязкость,"Кинематическая вязкость, при -30⁰С | ASTM D445","Кинематическая вязкость, при 100°C, ASTM D445","Кинематическая вязкость, при 40°C, ASTM D445","Кислотное число, ГОСТ 11362",Класс полиамина,Класс субстрата,"Масса гидрофобного хвоста, г/моль","Массовая доля кальция, ASTM D6481","Массовая доля серы, ASTM D6481","Массовая доля сульфатной золы, ГОСТ 12417",Массовая доля фосфора | ASTM D6481,"Массовая доля фосфора, ASTM D6481","Массовая доля цинка, ASTM D6481",Модификация,Номер CAS,Номер CAS / SMILES,Общее содержание азота | ASTM D3228,Определение содержания воды методом Карла Фишера | ASTM D 6304,Отношение S:Mo,Отношение Мыло/Основание,"Плотность при 15°С, ASTM D4052","Плотность при 20°С, ASTM D4052",Последовательность 1 | ASTM D892,Последовательность 2 | ASTM D892,Последовательность 3 | ASTM D892,"Потенциал ионизации,эВ",Происхождение,Разветвленность радикала / радикалов,"Размер мицелл, нм","Содержание MgCO3, CaCO3, % масс.",Содержание Азота,Содержание Бора,Содержание ароматики,"Содержание воды, % масс.","Содержание других элементов (например, бора)",Содержание масла,"Содержание масла, % масс.","Содержание металла (Ca/Mg), % масс.","Содержание мыла, % масс.",Содержание насыщ. у/в,Содержание полимера,"Содержание серы, % масс.","Содержание серы, мг/кг",Соотношение мономеров (EO:PO),Средневесовая масса,Степень полисульфидности,Структура УВ-радикала,"Температура застывания, ГОСТ 20287, метод Б","Температура плавления, °C",Температура проведения теста | -,"Температура разложения, °C",Тип АО,Тип лиганда,Тип полимера,Тип спиртового радикала,Тип сукцинимида,Цвет | ASTM D1500,Цвет Сейболт | -,"Щелочное число, ASTM D2896","Щелочное число, ГОСТ 11362","Энергия ВЗМО, эВ"
train_5,Базовое_масло_1,0766.24,14.811,160,168,-18.9,34.9,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_5,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-18.9,34.9,0,1,,,,,,,,2.0,,,,,,13.0,25.0,50.0,100.0,200.0,,,,,,90.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_5,Базовое_масло_2,0407.24,81.129,160,168,-18.9,34.9,0,1,,,,,,,,1.0,,39.0,5.0,41.0,0.0,1206.0,2249.0,4651.0,10139.0,,,,98.0,,,13.7,,,,5.38,32.45,,,,,0.0003,0.0267,,,,,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_5,Базовое_масло_3,0886.24,11.036,160,168,-18.9,34.9,0,1,,,,,,,,3.0,,,,,,411.0,626.0,1004.0,1695.0,3071.0,,,126.0,,,15.0,,,,4.48,21.19,,,,,0.0001,0.0007,,,2e-05,7e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-21.0,,,,,,,,,,,,,
train_5,Базовое_масло_5,0767.24,70.369,160,168,-18.9,34.9,0,1,,,,,,,,2.0,,,,,,2344.0,4083.0,7514.0,14665.0,,,,116.0,,,3.1,,,,8.35,57.8,,,,,0.00021,0.00038,,,2e-05,2e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-22.0,,,,,,,,,,,,,
train_5,Депрессорная_присадка_1,0800.24,26.931,160,168,-18.9,34.9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_5,Детергент_1,03203.23,38.465,160,168,-18.9,34.9,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,88.91,,,,Сульфонат кальция,,16.24,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,404.0,,
train_5,Детергент_2,01297.23,80.12,160,168,-18.9,34.9,0,1,,,,O=C(O[Ca]OC(C1=C(O)C=C(CCCCCCCCCCCCCCCCC)C=C1)=O)C2=CC=C(CCCCCCCCCCCCCCCC)C=C2O,,,,,,,,,,,,,,,,,,,,,,,,14.47,,,,Салицилат кальция,,6.48,,,,0.0004,0.0002,,114959-46-5,,,,,1.5,1.2,,,,,,,,2026-08-06 00:00:00,20.0,,,,≤ 0.15,,,50.0,6.34,30.0,,,,,,,,C17H35,,,,,,,,,,,,171.0,,
train_5,Дисперсант_1,03067.22,33.644,160,168,-18.9,34.9,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,248.7,,,TEPA,,1300.0,0.002,,,,0.002,0.003,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,40.9,,
train_5,Загуститель_1,01076.24 10% в HVI-4,93.926,160,168,-18.9,34.9,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,445.5,,,,,,,,,,,,,нет,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_5,Противоизносная_присадка_17,01078.24 Celanese,51.239,160,168,-18.9,34.9,0,1,,,,,,,0.92,,,,,,,,,,,,,6.0,,,,,,,,8.46,,,,,,0.007,18.24,,8.784,8.3,8.914,,нет,,,,,,,,,,,,,"1,3-диметилбутил (100%)",,,,,,,,,,,,,,,,,,,,,,,,,,,Вторичный,,,,,,
train_6,Антиоксидант_1,01028.23,17.074,160,168,-17.83,32.12,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.8,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,0.0,0.0,-5.58
train_6,Антиоксидант_3,с ЦП 28.02.2024г,14.828,160,168,-17.83,32.12,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_6,Антипенная_присадка_1,3% р-р в МУОБР,3.991,160,168,-17.83,32.12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_6,Базовое_масло_1,0766.24,53.037,160,168,-17.83,32.12,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_6,Базовое_масло_1,0766.24,14.811,160,168,-17.83,32.12,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_6,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-17.83,32.12,0,1,,,,,,,,2.0,,,,,,13.0,25.0,50.0,100.0,200.0,,,,,,90.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_6,Базовое_масло_2,0407.24,78.195,160,168,-17.83,32.12,0,1,,,,,,,,1.0,,39.0,5.0,41.0,0.0,1206.0,2249.0,4651.0,10139.0,,,,98.0,,,13.7,,,,5.38,32.45,,,,,0.0003,0.0267,,,,,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_6,Базовое_масло_3,0886.24,11.036,160,168,-17.83,32.12,0,1,,,,,,,,3.0,,,,,,411.0,626.0,1004.0,1695.0,3071.0,,,126.0,,,15.0,,,,4.48,21.19,,,,,0.0001,0.0007,,,2e-05,7e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-21.0,,,,,,,,,,,,,
train_6,Базовое_масло_5,0767.24,70.369,160,168,-17.83,32.12,0,1,,,,,,,,2.0,,,,,,2344.0,4083.0,7514.0,14665.0,,,,116.0,,,3.1,,,,8.35,57.8,,,,,0.00021,0.00038,,,2e-05,2e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-22.0,,,,,,,,,,,,,
train_6,Депрессорная_присадка_1,0800.24,26.931,160,168,-17.83,32.12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_6,Детергент_1,03203.23,38.465,160,168,-17.83,32.12,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,88.91,,,,Сульфонат кальция,,16.24,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,404.0,,
train_6,Детергент_2,01297.23,80.12,160,168,-17.83,32.12,0,1,,,,O=C(O[Ca]OC(C1=C(O)C=C(CCCCCCCCCCCCCCCCC)C=C1)=O)C2=CC=C(CCCCCCCCCCCCCCCC)C=C2O,,,,,,,,,,,,,,,,,,,,,,,,14.47,,,,Салицилат кальция,,6.48,,,,0.0004,0.0002,,114959-46-5,,,,,1.5,1.2,,,,,,,,2026-08-06 00:00:00,20.0,,,,≤ 0.15,,,50.0,6.34,30.0,,,,,,,,C17H35,,,,,,,,,,,,171.0,,
train_6,Дисперсант_1,03067.22,33.644,160,168,-17.83,32.12,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,248.7,,,TEPA,,1300.0,0.002,,,,0.002,0.003,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,40.9,,
train_6,Загуститель_1,01076.24 10% в HVI-4,93.926,160,168,-17.83,32.12,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,445.5,,,,,,,,,,,,,нет,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_6,Противоизносная_присадка_27,01363.24,90.699,160,168,-17.83,32.12,0,1,,,,,,,0.92,,,,,,,,,,,,,6.0,,,,,,,,9.4,,,,,,0.005,18.99,,8.928,8.3,9.233,,нет,,,,,,,,,,,,,"1,3-диметилбутил (100%)",,,,,,,,,,,,,,,,,,,,,,,,,,,Вторичный,,,,,,
train_7,Антиоксидант_1,01028.23,17.074,160,168,-18.1,36.52,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.8,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,0.0,0.0,-5.58
train_7,Антиоксидант_3,с ЦП 28.02.2024г,14.828,160,168,-18.1,36.52,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_7,Антипенная_присадка_1,3% р-р в МУОБР,3.991,160,168,-18.1,36.52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_7,Базовое_масло_1,0766.24,53.037,160,168,-18.1,36.52,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_7,Базовое_масло_1,0766.24,14.811,160,168,-18.1,36.52,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_7,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-18.1,36.52,0,1,,,,,,,,2.0,,,,,,13.0,25.0,50.0,100.0,200.0,,,,,,90.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_7,Базовое_масло_2,0407.24,63.363,160,168,-18.1,36.52,0,1,,,,,,,,1.0,,39.0,5.0,41.0,0.0,1206.0,2249.0,4651.0,10139.0,,,,98.0,,,13.7,,,,5.38,32.45,,,,,0.0003,0.0267,,,,,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_7,Базовое_масло_3,0886.24,11.036,160,168,-18.1,36.52,0,1,,,,,,,,3.0,,,,,,411.0,626.0,1004.0,1695.0,3071.0,,,126.0,,,15.0,,,,4.48,21.19,,,,,0.0001,0.0007,,,2e-05,7e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-21.0,,,,,,,,,,,,,
train_7,Базовое_масло_5,0767.24,70.369,160,168,-18.1,36.52,0,1,,,,,,,,2.0,,,,,,2344.0,4083.0,7514.0,14665.0,,,,116.0,,,3.1,,,,8.35,57.8,,,,,0.00021,0.00038,,,2e-05,2e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-22.0,,,,,,,,,,,,,
train_7,Депрессорная_присадка_1,0800.24,26.931,160,168,-18.1,36.52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_7,Детергент_1,03203.23,38.465,160,168,-18.1,36.52,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,88.91,,,,Сульфонат кальция,,16.24,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,404.0,,
train_7,Детергент_2,01297.23,80.12,160,168,-18.1,36.52,0,1,,,,O=C(O[Ca]OC(C1=C(O)C=C(CCCCCCCCCCCCCCCCC)C=C1)=O)C2=CC=C(CCCCCCCCCCCCCCCC)C=C2O,,,,,,,,,,,,,,,,,,,,,,,,14.47,,,,Салицилат кальция,,6.48,,,,0.0004,0.0002,,114959-46-5,,,,,1.5,1.2,,,,,,,,2026-08-06 00:00:00,20.0,,,,≤ 0.15,,,50.0,6.34,30.0,,,,,,,,C17H35,,,,,,,,,,,,171.0,,
train_7,Дисперсант_1,03067.22,33.644,160,168,-18.1,36.52,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,248.7,,,TEPA,,1300.0,0.002,,,,0.002,0.003,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,40.9,,
train_7,Загуститель_1,01076.24 10% в HVI-4,93.926,160,168,-18.1,36.52,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,445.5,,,,,,,,,,,,,нет,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_7,Противоизносная_присадка_18,01872.24,29.196,160,168,-18.1,36.52,0,1,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,16.88,,,8.4,8.78,,нет,,,,,,,,,,,,,Бутилоизопропиловый эфир,,,,,,,,,,,,,,,,,,,,,,,,,,,Первичный,,,,20.4,,
train_8,Антиоксидант_1,01028.23,17.074,160,168,-19.12,34.19,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.8,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,0.0,0.0,-5.58
train_8,Антиоксидант_3,с ЦП 28.02.2024г,14.828,160,168,-19.12,34.19,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_8,Антипенная_присадка_1,3% р-р в МУОБР,3.991,160,168,-19.12,34.19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_8,Базовое_масло_1,0766.24,53.037,160,168,-19.12,34.19,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_8,Базовое_масло_1,0766.24,14.811,160,168,-19.12,34.19,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_8,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-19.12,34.19,0,1,,,,,,,,2.0,,,,,,13.0,25.0,50.0,100.0,200.0,,,,,,90.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_8,Базовое_масло_2,0407.24,78.195,160,168,-19.12,34.19,0,1,,,,,,,,1.0,,39.0,5.0,41.0,0.0,1206.0,2249.0,4651.0,10139.0,,,,98.0,,,13.7,,,,5.38,32.45,,,,,0.0003,0.0267,,,,,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_8,Базовое_масло_3,0886.24,11.036,160,168,-19.12,34.19,0,1,,,,,,,,3.0,,,,,,411.0,626.0,1004.0,1695.0,3071.0,,,126.0,,,15.0,,,,4.48,21.19,,,,,0.0001,0.0007,,,2e-05,7e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-21.0,,,,,,,,,,,,,
train_8,Базовое_масло_5,0767.24,70.369,160,168,-19.12,34.19,0,1,,,,,,,,2.0,,,,,,2344.0,4083.0,7514.0,14665.0,,,,116.0,,,3.1,,,,8.35,57.8,,,,,0.00021,0.00038,,,2e-05,2e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-22.0,,,,,,,,,,,,,
train_8,Депрессорная_присадка_1,0800.24,26.931,160,168,-19.12,34.19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_8,Детергент_1,03203.23,38.465,160,168,-19.12,34.19,0,1,,,,O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCCC)C=C1)(O[Ca]OS(C2=CC=C(CCCCCCCCCCCCCCCCCCCCC)C=C2)(=O)=O)=O,,,,,,,,,,,,,,,,,,,,,,,,88.91,,,,Сульфонат кальция,,16.24,,,,,,,290-636-7,,,,,0.6571428571,,,,,,,,,10-14,35.0,,,,"<0,3",,,38.0,15.54,23.0,,,1.6,,,,,C21H43,,,,,,,,,,,,404.0,,
train_8,Детергент_2,01297.23,80.12,160,168,-19.12,34.19,0,1,,,,O=C(O[Ca]OC(C1=C(O)C=C(CCCCCCCCCCCCCCCCC)C=C1)=O)C2=CC=C(CCCCCCCCCCCCCCCC)C=C2O,,,,,,,,,,,,,,,,,,,,,,,,14.47,,,,Салицилат кальция,,6.48,,,,0.0004,0.0002,,114959-46-5,,,,,1.5,1.2,,,,,,,,2026-08-06 00:00:00,20.0,,,,≤ 0.15,,,50.0,6.34,30.0,,,,,,,,C17H35,,,,,,,,,,,,171.0,,
train_8,Дисперсант_1,03067.22,33.644,160,168,-19.12,34.19,0,1,,,,,,,,,,,,,,,,,,,,,,1.6,,,,216.0,,248.7,,,TEPA,,1300.0,0.002,,,,0.002,0.003,Неборированный,67762-72-5,,,,,,,,,,,,,,,,2.1,0.0,,,,45.0,,,,,,,,,,,,,,,,,,,,Моно,,,40.9,,
train_8,Загуститель_1,01076.24 10% в HVI-4,93.926,160,168,-19.12,34.19,0,1,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,445.5,,,,,,,,,,,,,нет,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,100.0,,,1.04,30000.0,,,,,,,,,OCP,,,,,,,
train_8,Противоизносная_присадка_26,COMP-2024-0017-M,90.699,160,168,-19.12,34.19,0,1,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.5,,,8.45,9.19,,нет,,,,,,,,,,,,,метилизобутилкарбинол,,,,,,,,,,,,,,,,,,,,,,,,,,,Вторичный,,,,,,
train_9,Антиоксидант_1,01028.23,17.074,160,168,-19.54,33.87,0,1,,,,,4.102564103,,,,,,,,,,,,,,1.66,,,,,,,,,6.8,,,,,,,,,,,,,,"125643-61-0,144429-84-5",,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,<5,,,Фенол,,,,,,,0.0,0.0,-5.58
train_9,Антиоксидант_3,с ЦП 28.02.2024г,14.828,160,168,-19.54,33.87,0,1,,,,,4.43,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,68411-46-1,,,,,,,,,,7.18,,,,,,,,,,,,,,,,,,,,,,,-31.0,,> 350 °C,Дифениламин,,,,,,,,,-4.98
train_9,Антипенная_присадка_1,3% р-р в МУОБР,3.991,160,168,-19.54,33.87,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_9,Базовое_масло_1,0766.24,53.037,160,168,-19.54,33.87,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_9,Базовое_масло_1,0766.24,14.811,160,168,-19.54,33.87,0,1,,,,,,,,2.0,,,,,,535.0,842.0,1398.0,2472.0,,,,113.0,,,13.3,,,,4.56,22.94,,,,,0.0002,7e-05,,,2e-05,4e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-26.0,,,,,,,,,,,,,
train_9,Базовое_масло_14,из ЦП 19.09.23г,84.281,160,168,-19.54,33.87,0,1,,,,,,,,2.0,,,,,,13.0,25.0,50.0,100.0,200.0,,,,,,90.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,гидрокрекинг,,,,,,<3,,,,,,,,,,,,,,,-68.0,,,,,,,,,,,,,
train_9,Базовое_масло_2,0407.24,88.496,160,168,-19.54,33.87,0,1,,,,,,,,1.0,,39.0,5.0,41.0,0.0,1206.0,2249.0,4651.0,10139.0,,,,98.0,,,13.7,,,,5.38,32.45,,,,,0.0003,0.0267,,,,,,,,,,,,,,0.0,0.0,0.0,,минеральное,,,,,,,,,,,,,,,,<2000,,,,,-18.0,,,,,,,,,,,,,
train_9,Базовое_масло_3,0886.24,11.036,160,168,-19.54,33.87,0,1,,,,,,,,3.0,,,,,,411.0,626.0,1004.0,1695.0,3071.0,,,126.0,,,15.0,,,,4.48,21.19,,,,,0.0001,0.0007,,,2e-05,7e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>90,,,<10,,,,,-21.0,,,,,,,,,,,,,
train_9,Базовое_масло_5,0767.24,70.369,160,168,-19.54,33.87,0,1,,,,,,,,2.0,,,,,,2344.0,4083.0,7514.0,14665.0,,,,116.0,,,3.1,,,,8.35,57.8,,,,,0.00021,0.00038,,,2e-05,2e-05,,,,,,,,,,0.0,0.0,0.0,,гидрокрекинг,,,,,,,,,,,,,>95,,,<10,,,,,-22.0,,,,,,,,,,,,,
train_9,Депрессорная_присадка_1,0800.24,26.931,160,168,-19.54,33.87,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
